edge_id,geometry_wkt
436968,"LINESTRING (704643.740154 7052714.09008, 704606.507774 7052672.756115)"
436998,"LINESTRING (700156.029958 7056906.939458, 700158.227831 7056911.597114)"
437028,"LINESTRING (701545.71282 7055809.559875, 701539.119103 7055803.77515)"
437057,"LINESTRING (701418.991624 7055750.115037, 701411.772408 7055749.166108)"
437087,"LINESTRING (701299.378272 7055763.089185, 701289.697109 7055766.886506)"
437117,"LINESTRING (700941.966441 7055973.88788, 700933.442025 7055976.34893)"
437146,"LINESTRING (709437.163377 7060740.069474, 709440.995552 7060740.711098)"
437176,"LINESTRING (712034.257713 7056873.261491, 712033.662001 7056873.315924)"
437206,"LINESTRING (713198.56358 7057094.60344, 713205.156709 7057097.906062)"
437235,"LINESTRING (713397.472028 7057170.934933, 713411.355258 7057173.508695)"
437265,"LINESTRING (714111.677891 7057160.789298, 714153.696552 7057154.009219)"
437295,"LINESTRING (714786.443127 7057068.018974, 714791.236145 7057067.998207)"
437324,"LINESTRING (714970.910239 7057003.703713, 714981.528233 7056999.609347)"
437354,"LINESTRING (715696.613368 7057013.803137, 715705.409214 7057014.930924)"
437384,"LINESTRING (716183.536489 7057013.952651, 716191.700662 7057012.817423)"
437413,"LINESTRING (716746.685038 7056912.918424, 716754.86559 7056911.137795)"
437443,"LINESTRING (716959.210931 7056845.554802, 716967.022914 7056843.784511)"
437473,"LINESTRING (717948.803002 7056787.54491, 717956.942831 7056774.322456)"
437503,"LINESTRING (710012.492561 7055829.952737, 710002.451913 7055833.232952)"
437532,"LINESTRING (707673.757424 7063380.316444, 707641.290071 7063351.243085)"
437562,"LINESTRING (707530.121142 7063277.467024, 707507.190783 7063260.096882)"
437592,"LINESTRING (707800.279591 7063172.486562, 707802.0438 7063166.917271)"
437621,"LINESTRING (708235.918493 7057887.397577, 708232.80089 7057891.125803)"
437651,"LINESTRING (708916.824917 7056820.863801, 708927.819726 7056809.092486)"
437681,"LINESTRING (709320.042691 7056468.98155, 709298.483283 7056483.620403)"
437710,"LINESTRING (705902.630425 7056186.665192, 705902.386375 7056189.461695)"
437740,"LINESTRING (709802.979336 7070336.846271, 709764.454975 7070293.994749)"
437770,"LINESTRING (704164.194836 7056606.50054, 704161.894851 7056600.448438)"
437799,"LINESTRING (710902.423309 7075251.213784, 710904.788024 7075252.633862)"
437829,"LINESTRING (703578.709191 7047903.097495, 703535.539794 7047899.772299)"
437859,"LINESTRING (703409.958996 7047854.059942, 703404.819193 7047850.926127)"
437888,"LINESTRING (704230.153065 7049642.944389, 704231.013765 7049640.75016)"
437918,"LINESTRING (706762.863385 7053819.933431, 706769.493101 7053816.888497)"
437948,"LINESTRING (707154.168122 7056180.012648, 707156.019965 7056179.212757)"
437977,"LINESTRING (703580.058063 7050272.223488, 703578.539907 7050270.696119)"
438007,"LINESTRING (703521.282544 7050268.932909, 703525.488581 7050263.242194)"
438037,"LINESTRING (706264.951765 7061802.235696, 706263.844856 7061803.827948)"
438067,"LINESTRING (696765.225753 7057522.141848, 696749.35123 7057471.585668)"
438096,"LINESTRING (712130.461411 7064356.900672, 712131.431419 7064360.20131)"
438126,"LINESTRING (699493.211128 7064807.788661, 699492.269176 7064804.835656)"
438156,"LINESTRING (703774.892426 7052786.996575, 703781.266452 7052783.713993)"
438185,"LINESTRING (703992.580425 7052334.149799, 703964.308017 7052296.03557)"
438215,"LINESTRING (704540.611008 7052601.427288, 704533.493227 7052593.521888)"
438245,"LINESTRING (706771.092564 7053350.493709, 706761.405607 7053393.702054)"
438274,"LINESTRING (705596.466582 7053154.289474, 705612.914804 7053159.587249)"
438304,"LINESTRING (707966.137789 7054446.346094, 707976.986932 7054444.07738)"
438334,"LINESTRING (700893.64768 7071244.626765, 700922.457459 7071215.621792)"
438363,"LINESTRING (704352.00077 7065858.226612, 704348.957624 7065857.165573)"
438393,"LINESTRING (694005.798817 7064123.212643, 693934.629565 7064166.025267)"
438423,"LINESTRING (710986.616076 7071773.326791, 710994.770306 7071765.764375)"
438452,"LINESTRING (703626.96839 7056406.330384, 703628.805319 7056405.763307)"
438482,"LINESTRING (703742.51347 7074176.156281, 703748.959717 7074176.450381)"
438512,"LINESTRING (701624.837285 7050126.430475, 701629.118571 7050124.247968)"
438541,"LINESTRING (701645.960955 7050063.197056, 701643.893864 7050067.563945)"
438571,"LINESTRING (701622.170529 7050044.405435, 701625.812828 7050042.690688)"
438601,"LINESTRING (713762.274342 7057041.852197, 713757.812218 7057042.821781)"
438631,"LINESTRING (708709.051598 7054829.140814, 708705.317181 7054831.396891)"
438660,"LINESTRING (708907.18761 7054868.940654, 708912.204094 7054867.823264)"
438690,"LINESTRING (709054.287833 7054829.565722, 709058.859093 7054827.478365)"
438720,"LINESTRING (708661.139071 7054998.462728, 708669.680089 7054993.027358)"
438749,"LINESTRING (708715.080235 7054911.447088, 708708.30079 7054887.770327)"
438779,"LINESTRING (708710.539281 7054871.372366, 708710.956567 7054872.141833)"
438809,"LINESTRING (712305.186222 7067359.15339, 712304.455058 7067363.375411)"
438838,"LINESTRING (712161.298531 7067643.204047, 712158.716143 7067649.416883)"
438868,"LINESTRING (712646.689401 7067351.535409, 712660.204414 7067415.043082)"
438898,"LINESTRING (689668.634331 7064349.854652, 689661.667717 7064346.580141)"
438927,"LINESTRING (709561.239331 7055098.748185, 709560.767413 7055100.975843)"
438957,"LINESTRING (709910.582281 7054404.334193, 709914.222335 7054403.727813)"
438987,"LINESTRING (699612.112359 7060944.83539, 699620.189398 7060943.129932)"
439016,"LINESTRING (699715.245076 7060948.851872, 699719.106656 7060951.559466)"
439046,"LINESTRING (709900.075278 7069670.318177, 709888.889866 7069670.944744)"
439076,"LINESTRING (699653.281282 7056314.4777, 699643.113076 7056320.963263)"
439106,"LINESTRING (690425.522523 7065424.838923, 690423.732597 7065421.409685)"
439135,"LINESTRING (715106.229705 7066989.117623, 715109.492007 7066994.531331)"
439165,"LINESTRING (696208.731738 7070974.424554, 696205.816587 7070972.55423)"
439195,"LINESTRING (705879.695663 7059097.354707, 705877.613219 7059150.103008)"
439224,"LINESTRING (703484.854753 7064977.813347, 703483.725664 7064971.828442)"
439254,"LINESTRING (703342.746848 7064947.047794, 703340.934682 7064946.456092)"
439284,"LINESTRING (709280.911244 7070408.182425, 709276.695054 7070404.24138)"
439313,"LINESTRING (703967.691856 7059333.751988, 703952.394707 7059317.684206)"
439343,"LINESTRING (708835.68316 7075894.547562, 708829.939104 7075862.751733)"
439373,"LINESTRING (703767.163009 7065078.914451, 703769.37189 7065079.027378)"
439402,"LINESTRING (703638.622792 7065638.215722, 703637.717072 7065637.557645)"
439432,"LINESTRING (703095.045963 7065128.949855, 703096.157524 7065128.928183)"
439462,"LINESTRING (703420.924776 7064601.817627, 703402.49321 7064661.269231)"
439491,"LINESTRING (703448.217993 7064525.466598, 703449.441199 7064528.308995)"
439521,"LINESTRING (703575.809957 7064085.86232, 703585.538588 7064065.341984)"
439551,"LINESTRING (703666.650458 7063812.456926, 703667.107517 7063806.606841)"
439580,"LINESTRING (703745.472745 7063626.545148, 703746.1616 7063623.681714)"
439610,"LINESTRING (703596.216908 7064043.696774, 703599.946141 7064036.756695)"
439640,"LINESTRING (703754.734133 7063534.070983, 703757.977978 7063533.605132)"
439670,"LINESTRING (708807.822751 7072462.161806, 708813.235017 7072433.249337)"
439699,"LINESTRING (708752.646376 7075800.3271, 708700.489969 7075845.072371)"
439729,"LINESTRING (692763.202402 7045888.232599, 692757.66596 7045897.54246)"
439759,"LINESTRING (703515.991054 7063201.794166, 703514.556604 7063196.58925)"
439788,"LINESTRING (703511.372488 7063180.607473, 703510.422765 7063170.410578)"
439818,"LINESTRING (703552.660816 7062871.625016, 703553.4959 7062883.849913)"
439848,"LINESTRING (703654.520443 7061968.64194, 703632.6011 7061993.020388)"
439877,"LINESTRING (703626.501239 7061666.1724, 703616.226425 7061670.132754)"
439907,"LINESTRING (703625.069669 7062005.874895, 703622.520223 7062004.714338)"
439937,"LINESTRING (705054.280467 7058575.809303, 705051.164704 7058580.27476)"
439966,"LINESTRING (705304.320875 7057517.736639, 705303.285014 7057526.048084)"
439996,"LINESTRING (705376.943925 7056811.665253, 705379.901028 7056803.890588)"
440026,"LINESTRING (705428.102421 7056693.826436, 705426.313547 7056695.930642)"
440055,"LINESTRING (705405.401604 7056374.549042, 705410.530942 7056379.267271)"
440085,"LINESTRING (705267.211323 7056148.960441, 705268.663214 7056150.900595)"
440115,"LINESTRING (705297.154515 7056160.030868, 705296.724569 7056164.754865)"
440145,"LINESTRING (705404.881098 7056010.189833, 705409.669522 7056008.456236)"
440174,"LINESTRING (705692.045729 7055903.328729, 705689.704914 7055910.880915)"
440204,"LINESTRING (705597.875186 7055961.063011, 705592.876355 7055960.356042)"
440234,"LINESTRING (705948.581513 7054090.164721, 705945.860834 7054093.660471)"
440263,"LINESTRING (705890.162488 7054124.521131, 705892.087304 7054122.261296)"
440293,"LINESTRING (700622.798694 7056417.993037, 700628.443548 7056413.960085)"
440323,"LINESTRING (702151.288291 7056754.31871, 702153.383456 7056745.327481)"
440352,"LINESTRING (702257.799773 7056373.620788, 702263.80741 7056369.790197)"
440382,"LINESTRING (702440.412006 7056477.300352, 702440.626423 7056489.690913)"
440412,"LINESTRING (702442.702576 7056736.85533, 702442.900124 7056739.117353)"
440441,"LINESTRING (702063.126693 7056460.05602, 702067.812064 7056464.704172)"
440471,"LINESTRING (702094.510415 7056518.576979, 702099.355993 7056530.71299)"
440501,"LINESTRING (702724.603354 7056733.520084, 702726.078374 7056733.141956)"
440530,"LINESTRING (716156.164001 7067687.795237, 716154.585718 7067685.405812)"
440560,"LINESTRING (716232.818246 7067610.197402, 716233.015567 7067608.047145)"
440590,"LINESTRING (715884.762436 7067631.039791, 715877.891585 7067638.25285)"
440619,"LINESTRING (715345.358963 7067263.179018, 715328.596079 7067251.699123)"
440649,"LINESTRING (715524.886981 7067403.734613, 715515.912781 7067398.795112)"
440679,"LINESTRING (714755.930112 7066876.495654, 714757.109247 7066869.533716)"
440709,"LINESTRING (714633.448726 7066817.310593, 714630.881823 7066816.412347)"
440738,"LINESTRING (714176.051961 7066604.784687, 714167.278534 7066603.4363)"
440768,"LINESTRING (713232.500077 7065940.574123, 713234.225341 7065938.427428)"
440798,"LINESTRING (713019.964821 7065836.079905, 713017.560961 7065834.781612)"
440827,"LINESTRING (716255.058286 7062741.196962, 716256.278788 7062740.431609)"
440857,"LINESTRING (716158.233669 7063103.982749, 716155.266009 7063104.007606)"
440887,"LINESTRING (716143.736173 7063106.269878, 716142.405985 7063105.809153)"
440916,"LINESTRING (716069.001657 7063288.496679, 716072.267218 7063288.283192)"
440946,"LINESTRING (716847.482071 7063725.978389, 716854.616155 7063729.766432)"
440976,"LINESTRING (708186.293118 7075805.407947, 708184.467631 7075807.010208)"
441005,"LINESTRING (708153.813125 7075807.277399, 708154.146875 7075806.163346)"
441035,"LINESTRING (708822.417996 7075059.783825, 708830.720589 7075033.973314)"
441065,"LINESTRING (708557.929425 7073598.160485, 708563.337499 7073598.079618)"
441094,"LINESTRING (708553.343512 7073679.891457, 708554.747678 7073755.379303)"
441124,"LINESTRING (708536.198397 7073473.51427, 708538.516856 7073473.707282)"
441154,"LINESTRING (710611.737445 7073005.940438, 710613.722215 7073006.936115)"
441183,"LINESTRING (712058.282515 7067642.936222, 712056.138494 7067649.384079)"
441213,"LINESTRING (712886.999654 7066495.762102, 712891.327592 7066494.401368)"
441243,"LINESTRING (712564.935354 7065864.98226, 712567.194455 7065864.586157)"
441273,"LINESTRING (712280.875702 7065523.202916, 712243.604679 7065470.421824)"
441302,"LINESTRING (703160.499017 7059301.03486, 703166.585114 7059291.867676)"
441332,"LINESTRING (713973.067509 7064038.079793, 713971.834525 7064046.913631)"
441362,"LINESTRING (714033.043897 7063271.550457, 714027.30415 7063272.77299)"
441391,"LINESTRING (714092.686025 7063163.998189, 714092.051956 7063165.47868)"
441421,"LINESTRING (708452.696118 7060515.398968, 708448.796925 7060512.039003)"
441451,"LINESTRING (708566.301216 7060516.229192, 708566.498025 7060512.641412)"
441480,"LINESTRING (708508.170436 7060361.808554, 708507.480926 7060358.57601)"
441510,"LINESTRING (708531.783437 7060313.684094, 708535.598403 7060311.929306)"
441540,"LINESTRING (708625.656793 7059814.229586, 708627.537883 7059821.397441)"
441569,"LINESTRING (708617.829414 7059844.236796, 708616.064108 7059835.5091)"
441599,"LINESTRING (709279.427504 7059046.857442, 709280.239104 7059040.407051)"
441629,"LINESTRING (709446.013148 7058989.493942, 709446.020477 7058993.549966)"
441658,"LINESTRING (709451.242652 7059011.209122, 709452.629163 7059012.793755)"
441688,"LINESTRING (709902.063159 7060176.307418, 709901.382931 7060180.284289)"
441718,"LINESTRING (709905.134515 7060170.596462, 709903.736383 7060171.808581)"
441748,"LINESTRING (710542.463157 7060335.853954, 710555.05906 7060318.683913)"
441777,"LINESTRING (710754.216852 7060345.795429, 710764.351319 7060348.712121)"
441807,"LINESTRING (710893.334081 7060747.350723, 710895.801302 7060746.597793)"
441837,"LINESTRING (711016.291834 7060846.553892, 711016.086819 7060846.319482)"
441866,"LINESTRING (711033.321468 7060855.568845, 711035.036428 7060855.416223)"
441896,"LINESTRING (711002.455823 7059915.966397, 711000.324706 7059914.98162)"
441926,"LINESTRING (710929.531463 7060237.133463, 710931.511962 7060246.241228)"
441955,"LINESTRING (710915.946512 7060179.430393, 710915.899366 7060170.905854)"
441985,"LINESTRING (716048.532191 7063572.844208, 716048.581601 7063555.627497)"
442015,"LINESTRING (715972.672756 7063430.657746, 715969.25536 7063429.511341)"
442044,"LINESTRING (710621.429044 7061720.779188, 710616.016155 7061713.581487)"
442074,"LINESTRING (710539.96464 7061503.988586, 710545.907876 7061519.388636)"
442104,"LINESTRING (708625.744985 7062367.147341, 708622.75203 7062364.980909)"
442133,"LINESTRING (708590.587807 7062363.883938, 708581.971207 7062375.158961)"
442163,"LINESTRING (708491.951965 7062498.456965, 708485.28155 7062492.45169)"
442193,"LINESTRING (699477.254431 7064757.409311, 699474.846883 7064755.125072)"
442222,"LINESTRING (711225.714313 7061079.595339, 711221.380854 7061071.229243)"
442252,"LINESTRING (711733.406636 7073017.892545, 711728.304485 7073016.767324)"
442282,"LINESTRING (710839.616107 7073978.36149, 710835.603721 7073973.349533)"
442312,"LINESTRING (710647.608015 7073737.391107, 710642.340905 7073730.326215)"
442341,"LINESTRING (704442.122514 7057437.873231, 704442.381761 7057450.676342)"
442371,"LINESTRING (704516.300451 7057386.720983, 704509.208918 7057388.954937)"
442401,"LINESTRING (704914.380161 7055336.637162, 704919.339142 7055318.847198)"
442430,"LINESTRING (705427.240331 7054546.676991, 705430.874043 7054552.006498)"
442460,"LINESTRING (712553.749325 7071986.364628, 712555.425509 7071986.234658)"
442490,"LINESTRING (712942.324113 7071757.099989, 712931.095452 7071759.726438)"
442519,"LINESTRING (712973.635369 7071751.722839, 712979.1564 7071752.52695)"
442549,"LINESTRING (712423.546968 7070059.300467, 712435.03011 7070093.127448)"
442579,"LINESTRING (712016.484852 7069150.792319, 712018.012416 7069151.074215)"
442608,"LINESTRING (696535.62802 7071368.7901, 696524.194804 7071383.76457)"
442638,"LINESTRING (712348.433135 7068781.466893, 712347.657297 7068783.560318)"
442668,"LINESTRING (713034.732026 7068263.52227, 713031.457165 7068265.988662)"
442697,"LINESTRING (713051.16832 7068248.905908, 713051.681794 7068250.222133)"
442727,"LINESTRING (712532.764272 7067779.437971, 712512.24526 7067781.197349)"
442757,"LINESTRING (712630.273389 7067766.652232, 712614.314014 7067770.494365)"
442786,"LINESTRING (712897.045567 7067332.226442, 712903.650178 7067322.334546)"
442816,"LINESTRING (713013.914526 7067169.603628, 713007.743047 7067178.727438)"
442846,"LINESTRING (713373.476599 7066207.060732, 713371.387732 7066213.262929)"
442876,"LINESTRING (713770.52268 7066043.172147, 713773.156338 7066043.033765)"
442905,"LINESTRING (713830.60125 7065819.728538, 713827.828909 7065818.651863)"
442935,"LINESTRING (714820.475288 7064779.390759, 714826.757162 7064786.818022)"
442965,"LINESTRING (714595.9415 7064784.672828, 714592.814157 7064789.255897)"
