zone_id,P_i,is_vulnerable,in_model_sample,geometry_wkt
155,3.0,False,False,"POLYGON ((688187.811888 7050408.200347, 688168.820349 7050607.464142, 688368.371905 7050626.619154, 688387.362977 7050427.355144, 688187.811888 7050408.200347))"
156,2.0,False,False,"POLYGON ((688168.820349 7050607.464142, 688149.828354 7050806.728326, 688349.380375 7050825.883552, 688368.371905 7050626.619154, 688168.820349 7050607.464142))"
157,9.0,False,False,"POLYGON ((688130.835902 7051005.992898, 688111.842992 7051205.25786, 688311.395946 7051224.413515, 688330.388389 7051025.148339, 688130.835902 7051005.992898))"
158,41.0,False,False,"POLYGON ((687152.067829 7050710.944042, 687133.073046 7050910.207541, 687332.625673 7050929.3657, 687351.61999 7050730.101986, 687152.067829 7050710.944042))"
159,6.0,False,False,"POLYGON ((687351.61999 7050730.101986, 687332.625673 7050929.3657, 687532.178272 7050948.523315, 687551.172123 7050749.259387, 687351.61999 7050730.101986))"
160,25.5,False,False,"POLYGON ((687332.625673 7050929.3657, 687313.630898 7051128.629802, 687513.183963 7051147.787632, 687532.178272 7050948.523315, 687332.625673 7050929.3657))"
161,12.0,False,False,"POLYGON ((687133.073046 7050910.207541, 687114.077805 7051109.471429, 687313.630898 7051128.629802, 687332.625673 7050929.3657, 687133.073046 7050910.207541))"
162,13.0,False,False,"POLYGON ((686952.51564 7050691.785554, 686933.520391 7050891.048839, 687133.073046 7050910.207541, 687152.067829 7050710.944042, 686952.51564 7050691.785554))"
163,6.0,False,False,"POLYGON ((686733.967708 7050871.889592, 686714.971535 7051071.15305, 686914.524684 7051090.312511, 686933.520391 7050891.048839, 686733.967708 7050871.889592))"
164,6.0,False,False,"POLYGON ((687608.15093 7050151.469932, 687589.158452 7050350.732695, 687788.709625 7050369.889123, 687807.701638 7050170.626145, 687608.15093 7050151.469932))"
165,2.0,False,False,"POLYGON ((687627.142951 7049952.207557, 687608.15093 7050151.469932, 687807.701638 7050170.626145, 687826.693193 7049971.363555, 687627.142951 7049952.207557))"
166,24.0,True,False,"POLYGON ((687104.461146 7049097.693248, 687085.46956 7049296.953431, 687285.018491 7049316.110415, 687304.009613 7049116.850018, 687104.461146 7049097.693248))"
167,12.0,False,False,"POLYGON ((686904.912651 7049078.535935, 686885.9206 7049277.795903, 687085.46956 7049296.953431, 687104.461146 7049097.693248, 686904.912651 7049078.535935))"
168,42.0,False,False,"POLYGON ((686923.904244 7048879.276353, 686904.912651 7049078.535935, 687104.461146 7049097.693248, 687123.452275 7048898.433452, 686923.904244 7048879.276353))"
169,67.0,False,False,"POLYGON ((687123.452275 7048898.433452, 687104.461146 7049097.693248, 687304.009613 7049116.850018, 687323.000277 7048917.590007, 687123.452275 7048898.433452))"
170,2.0,False,False,"POLYGON ((687323.000277 7048917.590007, 687304.009613 7049116.850018, 687503.558051 7049136.006245, 687522.548251 7048936.746019, 687323.000277 7048917.590007))"
171,27.0,False,False,"POLYGON ((688320.739865 7049013.364638, 688301.751524 7049212.625721, 688501.299822 7049231.779232, 688520.287698 7049032.517935, 688320.739865 7049013.364638))"
172,23.0,False,False,"POLYGON ((688301.751524 7049212.625721, 688282.762726 7049411.887191, 688482.311489 7049431.040916, 688501.299822 7049231.779232, 688301.751524 7049212.625721))"
173,5.0,False,False,"POLYGON ((688482.311489 7049431.040916, 688463.3227 7049630.302987, 688662.8719 7049649.456383, 688681.860224 7049450.194098, 688482.311489 7049431.040916))"
174,63.5,True,False,"POLYGON ((688501.299822 7049231.779232, 688482.311489 7049431.040916, 688681.860224 7049450.194098, 688700.848092 7049250.9322, 688501.299822 7049231.779232))"
175,68.0,True,True,"POLYGON ((688520.287698 7049032.517935, 688501.299822 7049231.779232, 688700.848092 7049250.9322, 688719.835503 7049051.670689, 688520.287698 7049032.517935))"
176,5.0,False,False,"POLYGON ((688719.835503 7049051.670689, 688700.848092 7049250.9322, 688900.396334 7049270.084625, 688919.38328 7049070.8229, 688719.835503 7049051.670689))"
177,22.0,False,False,"POLYGON ((688738.822458 7048852.409565, 688719.835503 7049051.670689, 688919.38328 7049070.8229, 688938.36977 7048871.561562, 688738.822458 7048852.409565))"
178,112.5,False,False,"POLYGON ((688776.794999 7048453.888475, 688757.808957 7048653.148827, 688957.355805 7048672.30061, 688976.341383 7048473.040044, 688776.794999 7048453.888475))"
179,141.5,False,True,"POLYGON ((688757.808957 7048653.148827, 688738.822458 7048852.409565, 688938.36977 7048871.561562, 688957.355805 7048672.30061, 688757.808957 7048653.148827))"
180,160.0,True,True,"POLYGON ((688558.26208 7048633.996501, 688539.275117 7048833.257025, 688738.822458 7048852.409565, 688757.808957 7048653.148827, 688558.26208 7048633.996501))"
181,83.0,True,True,"POLYGON ((688577.248587 7048434.736363, 688558.26208 7048633.996501, 688757.808957 7048653.148827, 688776.794999 7048453.888475, 688577.248587 7048434.736363))"
182,51.0,False,False,"POLYGON ((688539.275117 7048833.257025, 688520.287698 7049032.517935, 688719.835503 7049051.670689, 688738.822458 7048852.409565, 688539.275117 7048833.257025))"
183,34.0,True,False,"POLYGON ((688178.155679 7048396.43051, 688159.168244 7048595.69022, 688358.715176 7048614.843632, 688377.702147 7048415.583708, 688178.155679 7048396.43051))"
184,6.0,True,False,"POLYGON ((688159.168244 7048595.69022, 688140.180352 7048794.950316, 688339.727749 7048814.103942, 688358.715176 7048614.843632, 688159.168244 7048595.69022))"
185,141.5,True,False,"POLYGON ((688358.715176 7048614.843632, 688339.727749 7048814.103942, 688539.275117 7048833.257025, 688558.26208 7048633.996501, 688358.715176 7048614.843632))"
186,75.0,True,False,"POLYGON ((688377.702147 7048415.583708, 688358.715176 7048614.843632, 688558.26208 7048633.996501, 688577.248587 7048434.736363, 688377.702147 7048415.583708))"
187,42.0,False,False,"POLYGON ((688396.688662 7048216.32417, 688377.702147 7048415.583708, 688577.248587 7048434.736363, 688596.234638 7048235.476611, 688396.688662 7048216.32417))"
188,21.0,True,True,"POLYGON ((688197.142658 7048197.171186, 688178.155679 7048396.43051, 688377.702147 7048415.583708, 688396.688662 7048216.32417, 688197.142658 7048197.171186))"
189,201.5,True,True,"POLYGON ((688415.67472 7048017.065017, 688396.688662 7048216.32417, 688596.234638 7048235.476611, 688615.220232 7048036.217244, 688415.67472 7048017.065017))"
190,168.0,False,False,"POLYGON ((688615.220232 7048036.217244, 688596.234638 7048235.476611, 688795.780585 7048254.628508, 688814.765716 7048055.368928, 688615.220232 7048036.217244))"
191,123.0,False,False,"POLYGON ((688596.234638 7048235.476611, 688577.248587 7048434.736363, 688776.794999 7048453.888475, 688795.780585 7048254.628508, 688596.234638 7048235.476611))"
192,132.0,True,False,"POLYGON ((688795.780585 7048254.628508, 688776.794999 7048453.888475, 688976.341383 7048473.040044, 688995.326505 7048273.779864, 688795.780585 7048254.628508))"
193,112.5,True,False,"POLYGON ((688814.765716 7048055.368928, 688795.780585 7048254.628508, 688995.326505 7048273.779864, 689014.311171 7048074.520069, 688814.765716 7048055.368928))"
194,98.5,False,False,"POLYGON ((688833.75039 7047856.109732, 688814.765716 7048055.368928, 689014.311171 7048074.520069, 689033.295382 7047875.26066, 688833.75039 7047856.109732))"
195,1.0,True,False,"POLYGON ((687436.934656 7047722.038044, 687417.946736 7047921.295741, 687617.492389 7047940.450681, 687636.479846 7047741.19277, 687436.934656 7047722.038044))"
196,26.5,False,False,"POLYGON ((687237.389438 7047702.882774, 687218.401054 7047902.140257, 687417.946736 7047921.295741, 687436.934656 7047722.038044, 687237.389438 7047702.882774))"
197,6.0,False,False,"POLYGON ((687037.844191 7047683.726963, 687018.855344 7047882.984231, 687218.401054 7047902.140257, 687237.389438 7047702.882774, 687037.844191 7047683.726963))"
198,1.0,False,False,"POLYGON ((687018.855344 7047882.984231, 686999.866039 7048082.241885, 687199.412213 7048101.398125, 687218.401054 7047902.140257, 687018.855344 7047882.984231))"
199,19.0,False,False,"POLYGON ((686999.866039 7048082.241885, 686980.876277 7048281.499924, 687180.422915 7048300.656378, 687199.412213 7048101.398125, 686999.866039 7048082.241885))"
200,26.0,False,False,"POLYGON ((687199.412213 7048101.398125, 687180.422915 7048300.656378, 687379.969524 7048319.812291, 687398.958359 7048120.553823, 687199.412213 7048101.398125))"
201,12.0,False,False,"POLYGON ((687218.401054 7047902.140257, 687199.412213 7048101.398125, 687398.958359 7048120.553823, 687417.946736 7047921.295741, 687218.401054 7047902.140257))"
202,16.0,True,False,"POLYGON ((687417.946736 7047921.295741, 687398.958359 7048120.553823, 687598.504476 7048139.708978, 687617.492389 7047940.450681, 687417.946736 7047921.295741))"
203,4.0,True,False,"POLYGON ((687617.492389 7047940.450681, 687598.504476 7048139.708978, 687798.050565 7048158.86359, 687817.038015 7047959.605079, 687617.492389 7047940.450681))"
204,3.0,True,False,"POLYGON ((687798.050565 7048158.86359, 687779.062658 7048358.122486, 687978.609183 7048377.27677, 687997.596625 7048178.017659, 687798.050565 7048158.86359))"
205,28.0,True,False,"POLYGON ((687598.504476 7048139.708978, 687579.516105 7048338.96766, 687779.062658 7048358.122486, 687798.050565 7048158.86359, 687598.504476 7048139.708978))"
206,6.0,False,False,"POLYGON ((687341.990483 7048718.330382, 687323.000277 7048917.590007, 687522.548251 7048936.746019, 687541.537993 7048737.48618, 687341.990483 7048718.330382))"
207,172.0,False,False,"POLYGON ((687142.442945 7048699.174041, 687123.452275 7048898.433452, 687323.000277 7048917.590007, 687341.990483 7048718.330382, 687142.442945 7048699.174041))"
208,2.0,False,False,"POLYGON ((687180.422915 7048300.656378, 687161.433159 7048499.915017, 687360.980232 7048519.071144, 687379.969524 7048319.812291, 687180.422915 7048300.656378))"
209,2.0,False,False,"POLYGON ((687161.433159 7048499.915017, 687142.442945 7048699.174041, 687341.990483 7048718.330382, 687360.980232 7048519.071144, 687161.433159 7048499.915017))"
210,88.0,True,True,"POLYGON ((686961.886057 7048480.758348, 686942.895379 7048680.017157, 687142.442945 7048699.174041, 687161.433159 7048499.915017, 686961.886057 7048480.758348))"
211,99.0,True,False,"POLYGON ((686980.876277 7048281.499924, 686961.886057 7048480.758348, 687161.433159 7048499.915017, 687180.422915 7048300.656378, 686980.876277 7048281.499924))"
212,186.5,False,False,"POLYGON ((686942.895379 7048680.017157, 686923.904244 7048879.276353, 687123.452275 7048898.433452, 687142.442945 7048699.174041, 686942.895379 7048680.017157))"
213,66.5,True,False,"POLYGON ((686743.347785 7048660.859731, 686724.356185 7048860.118712, 686923.904244 7048879.276353, 686942.895379 7048680.017157, 686743.347785 7048660.859731))"
214,106.5,False,False,"POLYGON ((686543.800162 7048641.701761, 686524.808098 7048840.960527, 686724.356185 7048860.118712, 686743.347785 7048660.859731, 686543.800162 7048641.701761))"
215,86.0,True,False,"POLYGON ((686762.338926 7048461.601136, 686743.347785 7048660.859731, 686942.895379 7048680.017157, 686961.886057 7048480.758348, 686762.338926 7048461.601136))"
216,163.5,True,False,"POLYGON ((686781.32961 7048262.342926, 686762.338926 7048461.601136, 686961.886057 7048480.758348, 686980.876277 7048281.499924, 686781.32961 7048262.342926))"
217,137.5,True,False,"POLYGON ((686581.782916 7048243.185386, 686562.791768 7048442.44338, 686762.338926 7048461.601136, 686781.32961 7048262.342926, 686581.782916 7048243.185386))"
218,87.0,True,False,"POLYGON ((686562.791768 7048442.44338, 686543.800162 7048641.701761, 686743.347785 7048660.859731, 686762.338926 7048461.601136, 686562.791768 7048442.44338))"
219,209.0,True,False,"POLYGON ((686382.236192 7048224.027302, 686363.244581 7048423.285083, 686562.791768 7048442.44338, 686581.782916 7048243.185386, 686382.236192 7048224.027302))"
220,197.0,True,False,"POLYGON ((686363.244581 7048423.285083, 686344.252511 7048622.543248, 686543.800162 7048641.701761, 686562.791768 7048442.44338, 686363.244581 7048423.285083))"
221,84.5,True,False,"POLYGON ((686344.252511 7048622.543248, 686325.259982 7048821.8018, 686524.808098 7048840.960527, 686543.800162 7048641.701761, 686344.252511 7048622.543248))"
222,136.0,False,False,"POLYGON ((686144.704831 7048603.384193, 686125.711838 7048802.64253, 686325.259982 7048821.8018, 686344.252511 7048622.543248, 686144.704831 7048603.384193))"
223,104.5,True,False,"POLYGON ((685945.157123 7048584.224595, 685926.163666 7048783.482717, 686125.711838 7048802.64253, 686144.704831 7048603.384193, 685945.157123 7048584.224595))"
224,144.0,True,False,"POLYGON ((685964.150121 7048384.966859, 685945.157123 7048584.224595, 686144.704831 7048603.384193, 686163.697365 7048404.126242, 685964.150121 7048384.966859))"
225,123.5,True,False,"POLYGON ((685783.595851 7048166.549796, 685764.602848 7048365.806932, 685964.150121 7048384.966859, 685983.14266 7048185.709508, 685783.595851 7048166.549796))"
226,162.0,True,False,"POLYGON ((685983.14266 7048185.709508, 685964.150121 7048384.966859, 686163.697365 7048404.126242, 686182.689441 7048204.868676, 685983.14266 7048185.709508))"
227,236.5,True,False,"POLYGON ((686163.697365 7048404.126242, 686144.704831 7048603.384193, 686344.252511 7048622.543248, 686363.244581 7048423.285083, 686163.697365 7048404.126242))"
228,198.5,True,False,"POLYGON ((686182.689441 7048204.868676, 686163.697365 7048404.126242, 686363.244581 7048423.285083, 686382.236192 7048224.027302, 686182.689441 7048204.868676))"
229,180.0,False,False,"POLYGON ((686201.681058 7048005.611496, 686182.689441 7048204.868676, 686382.236192 7048224.027302, 686401.227346 7048024.769907, 686201.681058 7048005.611496))"
230,237.5,True,False,"POLYGON ((685802.588396 7047967.293046, 685783.595851 7048166.549796, 685983.14266 7048185.709508, 686002.134742 7047986.452542, 685802.588396 7047967.293046))"
231,195.5,True,True,"POLYGON ((686002.134742 7047986.452542, 685983.14266 7048185.709508, 686182.689441 7048204.868676, 686201.681058 7048005.611496, 686002.134742 7047986.452542))"
232,27.5,False,False,"POLYGON ((686021.126364 7047787.195962, 686002.134742 7047986.452542, 686201.681058 7048005.611496, 686220.672217 7047806.354701, 686021.126364 7047787.195962))"
233,115.5,True,False,"POLYGON ((685821.580483 7047768.03668, 685802.588396 7047967.293046, 686002.134742 7047986.452542, 686021.126364 7047787.195962, 685821.580483 7047768.03668))"
234,40.0,True,False,"POLYGON ((686220.672217 7047806.354701, 686201.681058 7048005.611496, 686401.227346 7048024.769907, 686420.218042 7047825.512897, 686220.672217 7047806.354701))"
235,209.0,True,True,"POLYGON ((686401.227346 7048024.769907, 686382.236192 7048224.027302, 686581.782916 7048243.185386, 686600.773606 7048043.927776, 686401.227346 7048024.769907))"
236,31.5,False,False,"POLYGON ((686600.773606 7048043.927776, 686581.782916 7048243.185386, 686781.32961 7048262.342926, 686800.319837 7048063.085102, 686600.773606 7048043.927776))"
237,2.0,False,False,"POLYGON ((686800.319837 7048063.085102, 686781.32961 7048262.342926, 686980.876277 7048281.499924, 686999.866039 7048082.241885, 686800.319837 7048063.085102))"
238,249.0,True,True,"POLYGON ((685926.163666 7048783.482717, 685907.169751 7048982.741225, 686106.718388 7049001.901253, 686125.711838 7048802.64253, 685926.163666 7048783.482717))"
239,98.0,True,True,"POLYGON ((685888.175377 7049182.000119, 685869.180545 7049381.2594, 686068.730111 7049400.419858, 686087.724479 7049201.160362, 685888.175377 7049182.000119))"
240,214.0,True,False,"POLYGON ((685907.169751 7048982.741225, 685888.175377 7049182.000119, 686087.724479 7049201.160362, 686106.718388 7049001.901253, 685907.169751 7048982.741225))"
241,35.0,True,False,"POLYGON ((686087.724479 7049201.160362, 686068.730111 7049400.419858, 686268.279649 7049419.579772, 686287.273552 7049220.320062, 686087.724479 7049201.160362))"
242,310.5,True,True,"POLYGON ((686106.718388 7049001.901253, 686087.724479 7049201.160362, 686287.273552 7049220.320062, 686306.266996 7049021.060738, 686106.718388 7049001.901253))"
243,157.5,True,False,"POLYGON ((686125.711838 7048802.64253, 686106.718388 7049001.901253, 686306.266996 7049021.060738, 686325.259982 7048821.8018, 686125.711838 7048802.64253))"
244,139.5,True,False,"POLYGON ((686325.259982 7048821.8018, 686306.266996 7049021.060738, 686505.815576 7049040.21968, 686524.808098 7048840.960527, 686325.259982 7048821.8018))"
245,147.0,True,False,"POLYGON ((686524.808098 7048840.960527, 686505.815576 7049040.21968, 686705.364128 7049059.378079, 686724.356185 7048860.118712, 686524.808098 7048840.960527))"
